Cat_id,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Temperature,Humidity,Wind_Speed,C_Rain
Merry,Week5,Day2,6,43,1508,1316,206,274,1,248,4,8.1,91,0,0
Merry,Week5,Day2,7,0,1037,2526,33,4,0,0,0,9.4,86,0,0
Merry,Week5,Day2,8,5,213,3036,146,147,12,41,0,11.8,83,0,0
Merry,Week5,Day2,9,6,430,2740,168,223,2,28,3,14.2,71,0,0
Merry,Week5,Day2,10,12,302,2800,178,198,2,96,12,16.4,66,0,0
Merry,Week5,Day2,11,74,248,2608,292,340,14,12,12,17.6,57,0.4,0
Merry,Week5,Day2,12,159,122,1465,487,679,8,669,11,18.6,58,0.9,0
Merry,Week5,Day2,13,15,881,1770,325,540,1,68,0,19,57,0.9,0
Merry,Week5,Day2,14,51,528,2072,381,376,1,187,4,19,57,1.3,0
Merry,Week5,Day2,15,8,2063,1010,179,193,0,146,1,18.6,62,1.3,0
Merry,Week5,Day2,16,2,1147,2307,56,78,0,10,0,17.7,67,0.9,0
Merry,Week5,Day2,17,0,1849,1671,58,22,0,0,0,15.5,74,0.4,0
Merry,Week5,Day2,18,73,556,2078,343,459,2,85,4,13.8,80,0,0
Merry,Week5,Day2,19,4,1978,1575,23,19,0,1,0,12.1,84,0,0
Merry,Week5,Day2,20,0,2077,97,1401,22,0,3,0,10.6,89,0,0
Merry,Week5,Day2,21,5,900,572,1925,186,0,10,2,9.7,89,0,0
Merry,Week5,Day2,22,3,1789,1378,359,55,11,5,0,8.8,90,0,0
Merry,Week5,Day2,23,6,2831,73,569,108,0,12,1,8.6,92,0,0
Merry,Week5,Day3,0,68,1599,1273,356,222,4,69,9,14,86,0.4,0
Merry,Week5,Day3,1,5,2590,634,228,53,9,66,15,13.7,84,0.4,0
Merry,Week5,Day3,2,3,3383,33,81,94,0,5,1,13.6,85,0.4,0
Merry,Week5,Day3,3,2,3061,17,449,62,0,7,2,13.6,88,0.4,0.1
Merry,Week5,Day3,4,1,1571,17,1976,30,0,5,0,13.4,87,0.4,0
Merry,Week5,Day3,5,0,1446,1913,201,35,0,5,0,13.8,86,0.4,0
Merry,Week5,Day3,6,0,424,2690,246,219,2,18,1,13.6,86,0.9,0
Merry,Week5,Day3,7,0,76,3462,33,29,0,0,0,13.4,86,0.9,0
Merry,Week5,Day3,8,472,933,565,553,952,17,62,46,14.5,85,0.9,0
Merry,Week5,Day3,9,39,1003,2164,255,97,8,21,13,14.8,80,0.4,0
Merry,Week5,Day3,10,113,462,2332,204,447,3,24,15,16.7,77,0.4,0
Merry,Week5,Day3,11,89,774,1689,389,435,2,201,21,18.3,71,0.9,0
Merry,Week5,Day3,12,56,498,349,1183,179,0,1332,3,20.1,63,1.3,0
Merry,Week5,Day3,13,19,1327,965,312,195,0,782,0,20.3,61,2.2,0
Merry,Week5,Day3,14,116,587,1593,542,406,20,327,9,19.8,61,2.7,0
Merry,Week5,Day3,15,3,3510,6,70,8,0,3,0,19.6,64,1.8,0
Merry,Week5,Day3,16,1,1671,226,1552,142,0,8,0,18.4,71,1.8,0
Merry,Week5,Day3,17,4,1692,1739,90,74,0,1,0,17.3,75,1.3,0
Merry,Week5,Day3,18,0,2594,876,32,94,0,4,0,15.8,81,0.4,0
Merry,Week5,Day3,19,3,2102,36,1160,252,0,47,0,14.5,84,0,0
Merry,Week5,Day3,20,0,424,3048,81,20,2,24,1,13.9,85,0,0
Merry,Week5,Day3,21,66,650,1939,461,348,3,124,9,13.8,88,0,0
Merry,Week5,Day3,22,1,2583,926,71,12,0,7,0,14.2,86,0.4,0
Merry,Week5,Day3,23,4,2826,681,66,20,1,2,0,14.3,88,1.3,0.3
Merry,Week5,Day4,0,0,3349,175,65,5,0,6,0,13.4,88,0,0
Merry,Week5,Day4,1,28,1385,1416,287,388,4,88,4,14.2,82,0.9,0
Merry,Week5,Day4,2,1,1461,1911,146,75,0,5,1,13.7,82,2.7,0
Merry,Week5,Day4,3,8,2159,1247,116,33,0,32,5,13.2,85,3.6,0
Merry,Week5,Day4,4,109,1545,1027,464,316,0,133,6,12.7,82,4,0
Merry,Week5,Day4,5,19,1572,1489,236,234,4,45,1,12.7,83,4.9,0
Merry,Week5,Day4,6,2,302,3230,35,28,0,2,1,12.2,83,4.9,0
Merry,Week5,Day4,7,2,1529,1642,317,83,21,5,1,12.6,81,4.9,0
Merry,Week5,Day4,8,0,2230,1310,18,42,0,0,0,13,82,4,0
Merry,Week5,Day4,9,89,670,1871,455,408,5,96,6,15.9,80,0.4,0
Merry,Week5,Day4,10,21,1089,2066,209,143,6,30,36,17.4,76,1.3,0
Merry,Week5,Day4,11,187,557,1873,351,517,16,94,5,18.4,73,1.8,0
Merry,Week5,Day4,12,159,182,1663,379,535,0,667,15,18.8,74,2.2,0
Merry,Week5,Day4,13,57,365,2083,463,435,1,195,1,18.2,78,1.8,0
Merry,Week5,Day4,14,3,3472,18,89,13,0,5,0,18.1,76,1.8,0
Merry,Week5,Day4,15,2,2421,89,870,192,0,26,0,17.7,78,1.3,0
Merry,Week5,Day4,16,2,2675,858,47,12,0,5,1,17.5,78,0.9,0
Merry,Week5,Day4,17,1,2011,1,1554,21,0,12,0,16.7,81,0.4,0
Merry,Week5,Day4,18,76,2623,398,239,168,0,96,0,16.2,83,0,0
Merry,Week5,Day4,19,63,74,3062,140,116,4,140,1,16,84,0,0
Merry,Week5,Day4,20,49,1648,1363,199,196,0,145,0,15.7,83,0,0
Merry,Week5,Day4,21,0,2886,687,24,3,0,0,0,14.9,85,0,0
Merry,Week5,Day4,22,1,2911,370,302,7,4,5,0,14.7,83,0,0
Merry,Week5,Day4,23,0,2307,747,197,271,9,69,0,14.7,84,0,0
Merry,Week5,Day5,0,0,1873,878,776,66,0,7,0,11.6,76,1.8,0
Merry,Week5,Day5,1,2,2317,1212,40,25,0,4,0,11.3,75,1.8,0
Merry,Week5,Day5,2,3,2965,591,24,9,0,8,0,11.2,76,0.9,0
Merry,Week5,Day5,3,0,2724,827,37,7,0,5,0,11,79,0.4,0
Merry,Week5,Day5,4,99,1378,968,504,485,2,161,3,10.9,77,0.9,0
Merry,Week5,Day5,5,0,3227,316,38,11,8,0,0,11.2,77,0.9,0
Merry,Week5,Day5,6,2,1468,1817,269,23,10,9,2,10.8,74,1.3,0
Merry,Week5,Day5,7,0,1186,2215,182,8,7,2,0,11.3,69,1.3,0
Merry,Week5,Day5,8,49,125,2296,526,485,7,103,9,12.5,64,1.3,0
Merry,Week5,Day5,9,3,2569,434,470,107,0,17,0,13.9,74,4.5,0
Merry,Week5,Day5,10,94,567,2404,317,136,56,13,13,15.2,67,4.9,0
Merry,Week5,Day5,11,189,156,1950,409,435,26,430,5,16.3,59,4.9,0
Merry,Week5,Day5,12,157,842,860,535,639,0,561,6,16.9,55,4.5,0
Merry,Week5,Day5,13,101,147,2753,260,295,4,39,1,17.6,52,2.7,0
Merry,Week5,Day5,14,21,1233,1580,234,508,1,17,6,17.8,53,2.2,0
Merry,Week5,Day5,15,101,789,2006,333,210,1,142,18,16.4,57,3.6,0
Merry,Week5,Day5,16,2,817,2694,55,32,0,0,0,15.2,62,2.2,0
Merry,Week5,Day5,17,2,3025,495,56,18,0,4,0,13.9,68,1.8,0
Merry,Week5,Day5,18,3,3526,12,40,9,0,10,0,12.8,72,2.7,0
Merry,Week5,Day5,19,13,813,2567,78,98,3,27,1,12.3,73,3.1,0
Merry,Week5,Day5,20,1,1765,447,1354,21,0,12,0,11.7,76,2.7,0
Merry,Week5,Day5,21,8,1346,1646,405,164,0,30,1,11.7,72,2.7,0
Merry,Week5,Day5,22,0,2357,6,1190,34,0,13,0,12.1,69,1.3,0
Merry,Week5,Day5,23,0,3248,14,277,50,0,11,0,12.1,71,1.8,0
Merry,Week5,Day6,0,2,622,798,2148,24,0,6,0,12.7,74,1.3,0
Merry,Week5,Day6,1,12,387,2444,489,230,0,34,4,12.7,72,1.3,0
Merry,Week5,Day6,2,19,2420,524,171,359,0,104,3,12.7,73,1.3,0
Merry,Week5,Day6,3,72,1193,1260,429,498,0,146,2,12.6,76,0.9,0
Merry,Week5,Day6,4,0,2742,816,30,10,0,0,2,12.2,79,1.3,0
Merry,Week5,Day6,5,0,2732,816,35,8,9,0,0,11.9,83,0.9,0
Merry,Week5,Day6,6,27,752,2091,253,242,5,216,14,12.2,83,1.8,0
Merry,Week5,Day6,7,0,1473,2087,37,3,0,0,0,13.1,80,1.8,0
Merry,Week5,Day6,8,85,757,2065,276,258,33,118,8,14.2,76,1.8,0
Merry,Week5,Day6,9,6,747,2468,132,210,8,27,2,13.9,62,2.2,0
Merry,Week5,Day6,10,38,685,2336,179,302,2,52,6,14.6,62,2.7,0
Merry,Week5,Day6,11,123,257,2720,156,260,0,78,6,14.7,61,3.1,0
Merry,Week5,Day6,12,91,706,1092,509,662,0,534,6,15.2,61,2.2,0
Merry,Week5,Day6,13,10,2000,1247,55,261,0,12,15,15.4,63,2.7,0
Merry,Week5,Day6,14,3,1972,1516,66,32,0,10,1,15.7,61,3.1,0
Merry,Week5,Day6,15,49,1264,1267,303,460,1,249,7,15,63,3.1,0
Merry,Week5,Day6,16,139,449,2088,318,426,1,167,12,14.3,66,2.7,0
Merry,Week5,Day6,17,1,3420,137,9,33,0,0,0,13.3,68,2.2,0
Merry,Week5,Day6,18,4,2354,29,1036,155,0,17,5,12.8,70,1.8,0
Merry,Week5,Day6,19,7,2116,400,588,418,0,69,2,12.6,72,1.8,0
Merry,Week5,Day6,20,16,1533,1807,104,111,1,28,0,12.4,75,2.2,0
Merry,Week5,Day6,21,2,1257,1130,1027,138,0,45,1,12.3,74,2.2,0
Merry,Week5,Day6,22,4,2424,922,113,116,7,13,1,12.2,75,1.3,0
Merry,Week5,Day6,23,0,419,3126,46,9,0,0,0,12.3,74,1.3,0
Merry,Week5,Day7,0,1,1066,2198,57,277,1,0,0,16,82,1.8,0
Merry,Week5,Day7,1,2,2752,734,74,34,1,2,1,16,83,1.8,0
Merry,Week5,Day7,2,2,3146,21,314,108,0,9,0,15.9,81,1.8,0
Merry,Week5,Day7,3,1,3185,381,26,5,0,2,0,15.8,83,1.3,0
Merry,Week5,Day7,4,51,819,1820,341,499,0,67,3,15.4,83,0.9,0.1
Merry,Week5,Day7,5,0,2972,606,21,0,1,0,0,15.5,83,0.4,0
Merry,Week5,Day7,6,3,2211,1325,49,12,0,0,0,15.1,86,0,0
Merry,Week5,Day7,7,93,1168,1663,350,276,2,46,2,15,84,0,0
Merry,Week5,Day7,8,102,448,2424,297,271,2,49,7,16.1,79,0,0
Merry,Week5,Day7,9,13,746,2048,248,444,3,97,1,16.4,71,2.2,0
Merry,Week5,Day7,10,7,1419,1807,199,163,0,2,3,18.1,68,2.2,0
Merry,Week5,Day7,11,78,414,2077,297,248,10,457,19,19.6,65,2.2,0
Merry,Week5,Day7,12,76,2015,967,288,219,0,34,1,20.7,60,2.2,0
Merry,Week5,Day7,13,1,3442,79,45,32,0,1,0,21.5,58,2.2,0
Merry,Week5,Day7,14,0,3231,7,321,38,0,3,0,21.8,61,1.8,0
Merry,Week5,Day7,15,1,3199,29,136,225,0,1,9,20.3,67,1.8,0
Merry,Week5,Day7,16,14,1743,1122,418,186,0,116,1,19.2,68,1.8,0
Merry,Week5,Day7,17,29,177,2967,200,158,2,63,4,18.5,70,2.2,0
Merry,Week5,Day7,18,78,802,2030,327,294,6,51,12,18.1,72,1.8,0
Merry,Week5,Day7,19,2,586,2727,259,24,0,1,1,17.6,73,1.3,0
Merry,Week5,Day7,20,5,2811,540,150,93,0,0,1,16.9,84,1.8,0.2
Merry,Week5,Day7,21,0,3469,42,66,23,0,0,0,15.9,82,1.8,0
Merry,Week5,Day7,22,63,1496,784,535,630,1,86,5,15.9,84,0.9,0.1
Merry,Week5,Day7,23,3,1737,1758,62,24,12,4,0,15.8,84,1.8,0
MrsNorris,Week5,Day1,0,0,3203,337,21,32,0,7,0,11.9,79,0.4,0
MrsNorris,Week5,Day1,1,2,1489,1204,429,471,0,5,0,11.4,83,0,0
MrsNorris,Week5,Day1,2,0,713,2166,481,240,0,0,0,10.8,84,0,0
MrsNorris,Week5,Day1,3,0,0,3042,553,4,0,0,1,10.1,86,0,0
MrsNorris,Week5,Day1,4,0,769,1785,692,353,0,0,1,8.7,89,0,0
MrsNorris,Week5,Day1,5,28,1501,1640,207,175,0,32,17,7.8,90,0,0
MrsNorris,Week5,Day1,6,6,442,2657,296,105,1,91,2,8.1,89,0,0
MrsNorris,Week5,Day1,7,0,645,2748,202,5,0,0,0,9.5,87,0,0
MrsNorris,Week5,Day1,8,27,30,2822,545,139,25,6,6,10.9,80,0,0
MrsNorris,Week5,Day1,9,8,425,1669,479,983,8,25,3,17.8,69,0,0
MrsNorris,Week5,Day1,10,84,546,1765,637,533,1,14,20,18.6,77,0.4,0.9
MrsNorris,Week5,Day1,11,162,13,1815,1051,482,12,14,51,15.8,73,0.4,0
MrsNorris,Week5,Day1,12,229,7,1147,1336,488,9,357,27,16.6,69,0.9,0
MrsNorris,Week5,Day1,13,86,119,2039,830,454,5,59,8,17.5,71,0.9,0
MrsNorris,Week5,Day1,14,81,26,2729,428,227,0,94,15,16.4,68,1.3,0
MrsNorris,Week5,Day1,15,56,184,2775,234,269,0,76,6,15.9,69,1.3,0
MrsNorris,Week5,Day1,16,53,63,1454,1699,255,1,71,4,15.2,69,1.3,0
MrsNorris,Week5,Day1,17,16,2899,201,244,164,0,72,4,14.2,71,1.8,0
MrsNorris,Week5,Day1,18,9,58,3350,91,81,1,10,0,13.2,81,1.3,0.5
MrsNorris,Week5,Day1,19,61,1,2794,438,223,1,72,10,12.3,79,1.3,0.1
MrsNorris,Week5,Day1,20,53,8,2433,484,529,4,81,8,12.4,72,0.9,0
MrsNorris,Week5,Day1,21,3,346,3026,89,131,3,0,2,12.6,73,0.9,0
MrsNorris,Week5,Day1,22,6,787,2430,137,200,0,40,0,12.7,74,0.9,0
MrsNorris,Week5,Day1,23,1,3130,14,153,302,0,0,0,12.5,77,0.9,0
MrsNorris,Week5,Day2,0,2,2837,313,229,177,0,42,0,9.7,92,0,0
MrsNorris,Week5,Day2,1,0,3283,43,155,112,0,7,0,10.5,90,0,0
MrsNorris,Week5,Day2,2,0,3389,124,63,24,0,0,0,10.5,88,0,0
MrsNorris,Week5,Day2,3,0,2140,1426,26,8,0,0,0,9.7,91,0,0
MrsNorris,Week5,Day2,4,1,2127,1269,156,46,0,1,0,9,91,0,0
MrsNorris,Week5,Day2,5,0,1203,2231,132,33,0,1,0,8.2,93,0,0
MrsNorris,Week5,Day2,6,0,574,2874,101,48,0,3,0,8.1,91,0,0
MrsNorris,Week5,Day2,7,36,19,2671,523,270,1,73,7,9.4,86,0,0
MrsNorris,Week5,Day2,8,49,11,2971,366,193,0,4,6,11.8,83,0,0
MrsNorris,Week5,Day2,9,57,26,2646,594,248,5,11,13,14.2,71,0,0
MrsNorris,Week5,Day2,10,10,84,2358,459,663,4,5,17,16.4,66,0,0
MrsNorris,Week5,Day2,11,96,89,1818,1018,546,4,13,16,17.6,57,0.4,0
MrsNorris,Week5,Day2,12,152,8,1451,1086,673,0,218,12,18.6,58,0.9,0
MrsNorris,Week5,Day2,13,37,77,2808,451,192,1,28,6,19,57,0.9,0
MrsNorris,Week5,Day2,14,18,1115,1389,420,585,5,21,47,19,57,1.3,0
MrsNorris,Week5,Day2,15,51,24,2750,614,110,11,35,5,18.6,62,1.3,0
MrsNorris,Week5,Day2,16,33,6,2976,268,162,4,151,0,17.7,67,0.9,0
MrsNorris,Week5,Day2,17,53,87,2857,281,252,0,66,4,15.5,74,0.4,0
MrsNorris,Week5,Day2,18,4,76,3240,222,47,1,8,2,13.8,80,0,0
MrsNorris,Week5,Day2,19,93,62,2518,455,321,2,146,3,12.1,84,0,0
MrsNorris,Week5,Day2,20,55,133,2945,236,123,1,98,9,10.6,89,0,0
MrsNorris,Week5,Day2,21,3,61,3436,67,26,0,7,0,9.7,89,0,0
MrsNorris,Week5,Day2,22,1,2788,670,89,36,0,16,0,8.8,90,0,0
MrsNorris,Week5,Day2,23,0,1172,134,2010,278,0,1,5,8.6,92,0,0
MrsNorris,Week5,Day3,0,0,1501,1227,105,761,0,0,6,14,86,0.4,0
MrsNorris,Week5,Day3,1,0,2070,415,691,416,0,7,1,13.7,84,0.4,0
MrsNorris,Week5,Day3,2,0,3326,8,235,22,0,9,0,13.6,85,0.4,0
MrsNorris,Week5,Day3,3,1,3496,1,74,21,0,7,0,13.6,88,0.4,0.1
MrsNorris,Week5,Day3,4,1,3446,17,87,43,0,6,0,13.4,87,0.4,0
MrsNorris,Week5,Day3,5,18,8,2818,252,309,0,186,9,13.8,86,0.4,0
MrsNorris,Week5,Day3,6,1,617,2869,97,14,0,2,0,13.6,86,0.9,0
MrsNorris,Week5,Day3,7,0,20,3191,365,18,2,2,2,13.4,86,0.9,0
MrsNorris,Week5,Day3,8,328,60,1383,732,900,0,122,75,14.5,85,0.9,0
MrsNorris,Week5,Day3,9,57,11,2785,480,251,0,5,11,14.8,80,0.4,0
MrsNorris,Week5,Day3,10,178,12,1875,1011,441,0,42,41,16.7,77,0.4,0
MrsNorris,Week5,Day3,11,145,35,1777,1224,378,0,14,27,18.3,71,0.9,0
MrsNorris,Week5,Day3,12,102,99,1325,917,860,2,261,34,20.1,63,1.3,0
MrsNorris,Week5,Day3,13,25,53,3045,295,69,2,107,4,20.3,61,2.2,0
MrsNorris,Week5,Day3,14,99,261,2372,474,285,0,103,6,19.8,61,2.7,0
MrsNorris,Week5,Day3,15,75,50,2679,439,292,2,55,8,19.6,64,1.8,0
MrsNorris,Week5,Day3,16,24,75,3139,156,193,2,10,1,18.4,71,1.8,0
MrsNorris,Week5,Day3,17,46,5,2815,306,289,1,133,5,17.3,75,1.3,0
MrsNorris,Week5,Day3,18,1,741,2479,266,89,10,11,3,15.8,81,0.4,0
MrsNorris,Week5,Day3,19,1,1945,390,988,268,3,5,0,14.5,84,0,0
MrsNorris,Week5,Day3,20,1,2473,904,88,134,0,0,0,13.9,85,0,0
MrsNorris,Week5,Day3,21,68,509,2050,611,291,1,52,18,13.8,88,0,0
MrsNorris,Week5,Day3,22,74,74,3004,281,143,0,15,9,14.2,86,0.4,0
MrsNorris,Week5,Day3,23,0,1754,1333,154,351,0,5,3,14.3,88,1.3,0.3
MrsNorris,Week5,Day4,0,37,580,2385,255,298,0,19,26,13.4,88,0,0
MrsNorris,Week5,Day4,1,0,3132,399,40,18,0,11,0,14.2,82,0.9,0
MrsNorris,Week5,Day4,2,0,2360,914,186,139,0,0,1,13.7,82,2.7,0
MrsNorris,Week5,Day4,3,3,191,2872,216,309,2,4,3,13.2,85,3.6,0
MrsNorris,Week5,Day4,4,47,540,2342,375,271,0,19,6,12.7,82,4,0
MrsNorris,Week5,Day4,5,102,141,2233,700,404,0,12,8,12.7,83,4.9,0
MrsNorris,Week5,Day4,6,33,79,3098,196,182,2,7,3,12.2,83,4.9,0
MrsNorris,Week5,Day4,7,8,14,3315,113,146,0,2,2,12.6,81,4.9,0
MrsNorris,Week5,Day4,8,58,38,2815,353,314,2,13,7,13,82,4,0
MrsNorris,Week5,Day4,9,211,217,1548,875,617,5,38,89,15.9,80,0.4,0
MrsNorris,Week5,Day4,10,52,6,2934,415,174,0,16,3,17.4,76,1.3,0
MrsNorris,Week5,Day4,11,113,121,2406,608,323,1,15,13,18.4,73,1.8,0
MrsNorris,Week5,Day4,12,146,90,1762,855,609,14,110,14,18.8,74,2.2,0
MrsNorris,Week5,Day4,13,82,39,2420,563,283,0,206,7,18.2,78,1.8,0
MrsNorris,Week5,Day4,14,0,526,3011,44,18,0,1,0,18.1,76,1.8,0
MrsNorris,Week5,Day4,15,0,1706,1418,190,283,0,3,0,17.7,78,1.3,0
MrsNorris,Week5,Day4,16,20,1708,1020,646,159,0,39,8,17.5,78,0.9,0
MrsNorris,Week5,Day4,17,49,42,2888,325,244,0,46,6,16.7,81,0.4,0
MrsNorris,Week5,Day4,18,122,58,2346,599,404,5,54,12,16.2,83,0,0
MrsNorris,Week5,Day4,19,26,27,3214,230,87,0,14,2,16,84,0,0
MrsNorris,Week5,Day4,20,143,72,2262,605,431,2,73,12,15.7,83,0,0
MrsNorris,Week5,Day4,21,161,119,2283,564,419,4,35,15,14.9,85,0,0
MrsNorris,Week5,Day4,22,15,729,2561,178,77,2,36,2,14.7,83,0,0
MrsNorris,Week5,Day4,23,2,2747,525,156,170,0,0,0,14.7,84,0,0
MrsNorris,Week5,Day5,0,0,2693,195,622,81,1,6,2,11.6,76,1.8,0
MrsNorris,Week5,Day5,1,0,2768,557,118,153,0,4,0,11.3,75,1.8,0
MrsNorris,Week5,Day5,2,0,757,2437,136,268,0,1,1,11.2,76,0.9,0
MrsNorris,Week5,Day5,3,0,361,3068,113,55,0,1,2,11,79,0.4,0
MrsNorris,Week5,Day5,4,1,691,2378,409,108,13,0,0,10.9,77,0.9,0
MrsNorris,Week5,Day5,5,1,1972,1231,244,145,4,1,2,11.2,77,0.9,0
MrsNorris,Week5,Day5,6,0,811,2539,228,20,0,0,2,10.8,74,1.3,0
MrsNorris,Week5,Day5,7,2,2598,730,167,95,0,3,5,11.3,69,1.3,0
MrsNorris,Week5,Day5,8,2,1800,1273,467,44,0,14,0,12.5,64,1.3,0
MrsNorris,Week5,Day5,9,1,41,3327,138,77,0,15,1,13.9,74,4.5,0
MrsNorris,Week5,Day5,10,15,1,3247,211,112,0,7,7,15.2,67,4.9,0
MrsNorris,Week5,Day5,11,123,18,2430,432,387,1,193,16,16.3,59,4.9,0
MrsNorris,Week5,Day5,12,26,117,3070,178,152,2,54,1,16.9,55,4.5,0
MrsNorris,Week5,Day5,13,34,28,2652,377,448,0,55,6,17.6,52,2.7,0
MrsNorris,Week5,Day5,14,0,1522,2006,53,18,0,1,0,17.8,53,2.2,0
MrsNorris,Week5,Day5,15,75,200,2393,535,249,0,142,6,16.4,57,3.6,0
MrsNorris,Week5,Day5,16,129,69,2640,419,278,8,50,7,15.2,62,2.2,0
MrsNorris,Week5,Day5,17,65,44,2632,383,408,0,60,8,13.9,68,1.8,0
MrsNorris,Week5,Day5,18,36,14,2994,315,183,1,54,3,12.8,72,2.7,0
MrsNorris,Week5,Day5,19,101,170,2724,274,260,1,50,20,12.3,73,3.1,0
MrsNorris,Week5,Day5,20,178,67,2634,354,332,1,13,21,11.7,76,2.7,0
MrsNorris,Week5,Day5,21,3,930,2054,214,368,0,31,0,11.7,72,2.7,0
MrsNorris,Week5,Day5,22,1,3539,13,22,18,0,7,0,12.1,69,1.3,0
MrsNorris,Week5,Day5,23,1,1930,1193,137,334,0,3,2,12.1,71,1.8,0
MrsNorris,Week5,Day6,0,1,3105,384,57,46,0,6,1,12.7,74,1.3,0
MrsNorris,Week5,Day6,1,0,3512,4,51,31,0,2,0,12.7,72,1.3,0
MrsNorris,Week5,Day6,2,1,2261,1194,110,31,0,2,1,12.7,73,1.3,0
MrsNorris,Week5,Day6,3,0,9,3407,118,66,0,0,0,12.6,76,0.9,0
MrsNorris,Week5,Day6,4,0,4,3228,191,146,30,0,1,12.2,79,1.3,0
MrsNorris,Week5,Day6,5,0,279,3008,261,39,13,0,0,11.9,83,0.9,0
MrsNorris,Week5,Day6,6,51,1370,1364,523,242,11,25,14,12.2,83,1.8,0
MrsNorris,Week5,Day6,7,0,52,3411,110,6,21,0,0,13.1,80,1.8,0
MrsNorris,Week5,Day6,8,2,2687,695,150,57,0,9,0,14.2,76,1.8,0
MrsNorris,Week5,Day6,9,0,1159,1065,1248,123,0,4,1,13.9,62,2.2,0
MrsNorris,Week5,Day6,10,76,1046,1752,384,308,8,14,12,14.6,62,2.7,0
MrsNorris,Week5,Day6,11,156,34,1968,845,468,0,115,14,14.7,61,3.1,0
MrsNorris,Week5,Day6,12,81,16,2261,416,632,0,190,4,15.2,61,2.2,0
MrsNorris,Week5,Day6,13,8,5,3116,173,291,0,7,0,15.4,63,2.7,0
MrsNorris,Week5,Day6,14,229,45,1393,758,909,0,234,32,15.7,61,3.1,0
MrsNorris,Week5,Day6,15,67,16,2886,180,252,0,197,2,15,63,3.1,0
MrsNorris,Week5,Day6,16,30,14,3242,127,182,0,3,2,14.3,66,2.7,0
MrsNorris,Week5,Day6,17,3,260,2549,270,496,0,21,1,13.3,68,2.2,0
MrsNorris,Week5,Day6,18,73,642,1813,726,250,3,85,8,12.8,70,1.8,0
MrsNorris,Week5,Day6,19,0,191,3278,97,9,0,25,0,12.6,72,1.8,0
MrsNorris,Week5,Day6,20,137,117,2372,458,343,0,161,12,12.4,75,2.2,0
MrsNorris,Week5,Day6,21,62,233,2774,214,260,0,54,3,12.3,74,2.2,0
MrsNorris,Week5,Day6,22,43,152,2968,281,140,5,6,5,12.2,75,1.3,0
MrsNorris,Week5,Day6,23,0,3224,255,58,56,0,5,2,12.3,74,1.3,0
MrsNorris,Week5,Day7,0,61,14,2859,473,175,0,7,11,16,82,1.8,0
MrsNorris,Week5,Day7,1,39,780,1952,436,339,0,49,5,16,83,1.8,0
MrsNorris,Week5,Day7,2,0,3566,3,11,12,0,7,1,15.9,81,1.8,0
MrsNorris,Week5,Day7,3,0,1698,1358,201,337,0,0,6,15.8,83,1.3,0
MrsNorris,Week5,Day7,4,0,1141,2370,27,61,0,1,0,15.4,83,0.9,0.1
MrsNorris,Week5,Day7,5,0,1240,2301,32,25,0,2,0,15.5,83,0.4,0
MrsNorris,Week5,Day7,6,0,1341,1879,122,248,0,9,1,15.1,86,0,0
MrsNorris,Week5,Day7,7,0,3498,15,59,26,0,2,0,15,84,0,0
MrsNorris,Week5,Day7,8,0,1816,1671,80,29,1,3,0,16.1,79,0,0
MrsNorris,Week5,Day7,9,18,944,2486,74,73,0,2,3,16.4,71,2.2,0
MrsNorris,Week5,Day7,10,54,916,1873,414,286,23,31,3,18.1,68,2.2,0
MrsNorris,Week5,Day7,11,85,30,2273,733,384,7,78,10,19.6,65,2.2,0
MrsNorris,Week5,Day7,12,20,15,2903,379,150,19,112,2,20.7,60,2.2,0
MrsNorris,Week5,Day7,13,1,381,2912,165,139,0,2,0,21.5,58,2.2,0
MrsNorris,Week5,Day7,14,0,1125,2168,111,190,3,3,0,21.8,61,1.8,0
MrsNorris,Week5,Day7,15,32,2387,585,332,190,0,70,4,20.3,67,1.8,0
MrsNorris,Week5,Day7,16,43,607,2432,254,221,0,41,2,19.2,68,1.8,0
MrsNorris,Week5,Day7,17,37,611,2030,422,410,2,80,8,18.5,70,2.2,0
MrsNorris,Week5,Day7,18,15,3,3310,207,61,0,3,1,18.1,72,1.8,0
MrsNorris,Week5,Day7,19,1,147,3316,78,56,0,1,1,17.6,73,1.3,0
MrsNorris,Week5,Day7,20,0,1451,1623,160,361,0,3,2,16.9,84,1.8,0.2
MrsNorris,Week5,Day7,21,3,908,2455,133,93,4,4,0,15.9,82,1.8,0
MrsNorris,Week5,Day7,22,82,14,1887,852,640,3,102,20,15.9,84,0.9,0.1
MrsNorris,Week5,Day7,23,74,229,2600,445,220,0,26,6,15.8,84,1.8,0
Neville,Week5,Day1,0,1,3296,21,210,70,0,2,0,11.9,79,0.4,0
Neville,Week5,Day1,1,0,3077,467,22,26,0,8,0,11.4,83,0,0
Neville,Week5,Day1,2,0,917,2598,51,20,0,14,0,10.8,84,0,0
Neville,Week5,Day1,3,0,2859,680,26,23,0,12,0,10.1,86,0,0
Neville,Week5,Day1,4,1,2598,755,173,47,0,26,0,8.7,89,0,0
Neville,Week5,Day1,5,37,2414,123,886,105,0,33,2,7.8,90,0,0
Neville,Week5,Day1,6,50,169,3043,250,68,0,20,0,8.1,89,0,0
Neville,Week5,Day1,7,32,138,2705,332,332,1,60,0,9.5,87,0,0
