Cat_id,Timestamp,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Total,propActive,propLying,propSitting,propStanding,propGrooming,propLittering,propEating,propScratching,Barometer,Temperature,C_Tmean,Heat_Index,THW_Index,Humidity,C_RHmean,Wind_Speed,C_Wind_Speed,C_Rain
Hagrid,2023-04-10T05:00:00Z,Week5,Day7,5,3,272,2911,392,18,0,2,2,3600,0.000833333333333333,0.0755555555555556,0.808611111111111,0.108888888888889,0.005,0,0.000555555555555556,0.000555555555555556,993.5,15.5,15.8,15.5,15.5,83,86,0.4,1.9,0
Hagrid,2023-04-10T06:00:00Z,Week5,Day7,6,1,2008,1506,73,12,0,0,0,3600,0.000277777777777778,0.557777777777778,0.418333333333333,0.0202777777777778,0.00333333333333333,0,0,0,994.1,15.1,14.9,15,15,86,88,0,1.6,0
Hagrid,2023-04-10T07:00:00Z,Week5,Day7,7,4,1739,1683,140,28,0,6,0,3600,0.00111111111111111,0.483055555555556,0.4675,0.0388888888888889,0.00777777777777778,0,0.00166666666666667,0,994.3,15,15,14.9,14.9,84,89,0,1,0
Hagrid,2023-04-10T08:00:00Z,Week5,Day7,8,116,2305,382,196,418,4,178,1,3600,0.0322222222222222,0.640277777777778,0.106111111111111,0.0544444444444444,0.116111111111111,0.00111111111111111,0.0494444444444445,0.000277777777777778,994.7,16.1,16,16,16,79,86,0,1.4,0
Hagrid,2023-04-09T09:00:00Z,Week5,Day7,9,3,2478,983,101,28,0,6,1,3600,0.000833333333333333,0.688333333333333,0.273055555555556,0.0280555555555556,0.00777777777777778,0,0.00166666666666667,0.000277777777777778,1001.3,16.4,17,16,16,71,73,2.2,4.2,0
Hagrid,2023-04-09T10:00:00Z,Week5,Day7,10,265,371,1704,414,594,0,252,0,3600,0.0736111111111111,0.103055555555556,0.473333333333333,0.115,0.165,0,0.07,0,1000.8,18.1,18.8,17.9,17.9,68,66,2.2,4.4,0
Hagrid,2023-04-09T11:00:00Z,Week5,Day7,11,81,1202,1662,315,197,0,142,1,3600,0.0225,0.333888888888889,0.461666666666667,0.0875,0.0547222222222222,0,0.0394444444444444,0.000277777777777778,1000.7,19.6,20.4,19.5,19.5,65,63,2.2,3.7,0
Hagrid,2023-04-09T12:00:00Z,Week5,Day7,12,415,467,1768,354,392,0,200,4,3600,0.115277777777778,0.129722222222222,0.491111111111111,0.0983333333333333,0.108888888888889,0,0.0555555555555556,0.00111111111111111,999.4,20.7,21.3,20.5,20.5,60,60,2.2,4,0
Hagrid,2023-04-09T13:00:00Z,Week5,Day7,13,275,35,2703,171,230,0,186,0,3600,0.0763888888888889,0.00972222222222222,0.750833333333333,0.0475,0.0638888888888889,0,0.0516666666666667,0,998.2,21.5,21.7,21.1,21.1,58,58,2.2,4.8,0
Hagrid,2023-04-09T14:00:00Z,Week5,Day7,14,0,0,3573,19,8,0,0,0,3600,0,0,0.9925,0.00527777777777778,0.00222222222222222,0,0,0,997.5,21.8,21.9,21.6,21.6,61,59,1.8,4.1,0
Hagrid,2023-04-09T15:00:00Z,Week5,Day7,15,1,1128,1728,241,497,0,5,0,3600,0.000277777777777778,0.313333333333333,0.48,0.0669444444444445,0.138055555555556,0,0.00138888888888889,0,997.4,20.3,20.4,20.3,20.3,67,64,1.8,4,0
Hagrid,2023-04-09T16:00:00Z,Week5,Day7,16,6,2762,22,221,534,0,54,1,3600,0.00166666666666667,0.767222222222222,0.00611111111111111,0.0613888888888889,0.148333333333333,0,0.015,0.000277777777777778,996.5,19.2,19.5,19.1,19.1,68,68,1.8,3.5,0
Hagrid,2023-04-09T17:00:00Z,Week5,Day7,17,265,827,1012,465,771,0,247,13,3600,0.0736111111111111,0.229722222222222,0.281111111111111,0.129166666666667,0.214166666666667,0,0.0686111111111111,0.00361111111111111,996.3,18.5,18.9,18.4,18.4,70,69,2.2,3.8,0
Hagrid,2023-04-09T18:00:00Z,Week5,Day7,18,689,358,946,438,782,0,384,3,3600,0.191388888888889,0.0994444444444444,0.262777777777778,0.121666666666667,0.217222222222222,0,0.106666666666667,0.000833333333333333,996.5,18.1,18.5,17.9,17.9,72,70,1.8,4.1,0
Hagrid,2023-04-09T19:00:00Z,Week5,Day7,19,227,61,2724,200,250,0,136,2,3600,0.0630555555555556,0.0169444444444444,0.756666666666667,0.0555555555555556,0.0694444444444445,0,0.0377777777777778,0.000555555555555556,996.7,17.6,18.1,17.4,17.4,73,72,1.3,3.5,0
Hagrid,2023-04-09T20:00:00Z,Week5,Day7,20,3,2155,1228,145,52,0,17,0,3600,0.000833333333333333,0.598611111111111,0.341111111111111,0.0402777777777778,0.0144444444444444,0,0.00472222222222222,0,996.2,16.9,17.4,17.1,17.1,84,78,1.8,3.2,0.2
Hagrid,2023-04-09T21:00:00Z,Week5,Day7,21,0,1846,1664,45,44,0,1,0,3600,0,0.512777777777778,0.462222222222222,0.0125,0.0122222222222222,0,0.000277777777777778,0,995.9,15.9,16.4,15.9,15.9,82,85,1.8,2.8,0
Hagrid,2023-04-09T22:00:00Z,Week5,Day7,22,194,992,1137,337,474,1,457,8,3600,0.0538888888888889,0.275555555555556,0.315833333333333,0.0936111111111111,0.131666666666667,0.000277777777777778,0.126944444444444,0.00222222222222222,995.7,15.9,16.4,15.9,15.9,84,86,0.9,2.9,0.1
Hagrid,2023-04-09T23:00:00Z,Week5,Day7,23,38,524,2388,229,280,2,132,7,3600,0.0105555555555556,0.145555555555556,0.663333333333333,0.0636111111111111,0.0777777777777778,0.000555555555555556,0.0366666666666667,0.00194444444444444,995.2,15.8,16.2,15.8,15.8,84,87,1.8,2.8,0
Merry,2023-04-04T00:00:00Z,Week5,Day1,0,2,2746,813,14,20,0,4,1,3600,0.000555555555555556,0.762777777777778,0.225833333333333,0.00388888888888889,0.00555555555555556,0,0.00111111111111111,0.000277777777777778,1013.6,11.9,12.4,11.8,11.8,79,79,0.4,1.7,0
Merry,2023-04-04T01:00:00Z,Week5,Day1,1,70,766,1848,360,424,0,127,5,3600,0.0194444444444444,0.212777777777778,0.513333333333333,0.1,0.117777777777778,0,0.0352777777777778,0.00138888888888889,1013.5,11.4,12,11.4,11.4,83,81,0,1.8,0
Merry,2023-04-04T02:00:00Z,Week5,Day1,2,5,1612,1797,125,53,0,8,0,3600,0.00138888888888889,0.447777777777778,0.499166666666667,0.0347222222222222,0.0147222222222222,0,0.00222222222222222,0,1013.5,10.8,11.2,10.8,10.8,84,86,0,0.8,0
Merry,2023-04-04T03:00:00Z,Week5,Day1,3,1,3365,37,62,129,0,6,0,3600,0.000277777777777778,0.934722222222222,0.0102777777777778,0.0172222222222222,0.0358333333333333,0,0.00166666666666667,0,1012.8,10.1,10,10.1,10.1,86,90,0,0.5,0
Merry,2023-04-04T04:00:00Z,Week5,Day1,4,0,3494,21,67,13,0,5,0,3600,0,0.970555555555556,0.00583333333333333,0.0186111111111111,0.00361111111111111,0,0.00138888888888889,0,1012.9,8.7,8.2,8.8,8.8,89,94,0,0.7,0
Merry,2023-04-04T05:00:00Z,Week5,Day1,5,7,1486,234,1826,42,0,2,3,3600,0.00194444444444444,0.412777777777778,0.065,0.507222222222222,0.0116666666666667,0,0.000555555555555556,0.000833333333333333,1013.9,7.8,7,7.8,7.8,90,96,0,0.7,0
Merry,2023-04-04T06:00:00Z,Week5,Day1,6,0,353,3202,39,6,0,0,0,3600,0,0.0980555555555556,0.889444444444445,0.0108333333333333,0.00166666666666667,0,0,0,1014.1,8.1,6.9,8.2,8.2,89,97,0,0.9,0
Merry,2023-04-04T07:00:00Z,Week5,Day1,7,1,4,3523,55,17,0,0,0,3600,0.000277777777777778,0.00111111111111111,0.978611111111111,0.0152777777777778,0.00472222222222222,0,0,0,1014.4,9.5,9,9.6,9.6,87,97,0,0.4,0
Merry,2023-04-04T08:00:00Z,Week5,Day1,8,64,1518,1249,208,444,1,86,30,3600,0.0177777777777778,0.421666666666667,0.346944444444444,0.0577777777777778,0.123333333333333,0.000277777777777778,0.0238888888888889,0.00833333333333333,1014.8,10.9,12,10.8,10.8,80,83,0,1.1,0
Merry,2023-04-03T09:00:00Z,Week5,Day1,9,3,431,2760,178,189,6,33,0,3600,0.000833333333333333,0.119722222222222,0.766666666666667,0.0494444444444445,0.0525,0.00166666666666667,0.00916666666666667,0,1008.7,17.8,17,17.6,17.6,69,78,0,1.9,0
Merry,2023-04-03T10:00:00Z,Week5,Day1,10,81,827,1844,425,371,1,18,33,3600,0.0225,0.229722222222222,0.512222222222222,0.118055555555556,0.103055555555556,0.000277777777777778,0.005,0.00916666666666667,1008.9,18.6,17.6,18.8,18.8,77,74,0.4,2.1,0.9
Merry,2023-04-03T11:00:00Z,Week5,Day1,11,127,422,2177,586,227,12,40,9,3600,0.0352777777777778,0.117222222222222,0.604722222222222,0.162777777777778,0.0630555555555556,0.00333333333333333,0.0111111111111111,0.0025,--,15.8,16,15.5,15.5,73,77,0.4,2.3,0
Merry,2023-04-03T12:00:00Z,Week5,Day1,12,173,333,1260,588,748,1,491,6,3600,0.0480555555555556,0.0925,0.35,0.163333333333333,0.207777777777778,0.000277777777777778,0.136388888888889,0.00166666666666667,--,16.6,16.7,16.1,16.1,69,71,0.9,3.5,0
Merry,2023-04-03T13:00:00Z,Week5,Day1,13,29,458,2622,218,125,0,146,2,3600,0.00805555555555556,0.127222222222222,0.728333333333333,0.0605555555555556,0.0347222222222222,0,0.0405555555555556,0.000555555555555556,--,17.5,17.3,17.3,17.3,71,69,0.9,3.9,0
Merry,2023-04-03T14:00:00Z,Week5,Day1,14,16,879,2408,190,99,0,8,0,3600,0.00444444444444444,0.244166666666667,0.668888888888889,0.0527777777777778,0.0275,0,0.00222222222222222,0,1009.3,16.4,16.4,15.9,15.9,68,70,1.3,4.9,0
Merry,2023-04-03T15:00:00Z,Week5,Day1,15,1,2627,584,360,25,0,3,0,3600,0.000277777777777778,0.729722222222222,0.162222222222222,0.1,0.00694444444444444,0,0.000833333333333333,0,1009.9,15.9,15.8,15.5,15.5,69,70,1.3,5.3,0
Merry,2023-04-03T16:00:00Z,Week5,Day1,16,2,2937,492,123,29,0,15,2,3600,0.000555555555555556,0.815833333333333,0.136666666666667,0.0341666666666667,0.00805555555555556,0,0.00416666666666667,0.000555555555555556,1009.8,15.2,15.1,14.7,14.7,69,69,1.3,4.4,0
Merry,2023-04-03T17:00:00Z,Week5,Day1,17,2,178,2435,941,5,0,39,0,3600,0.000555555555555556,0.0494444444444445,0.676388888888889,0.261388888888889,0.00138888888888889,0,0.0108333333333333,0,1010.5,14.2,14.4,13.7,13.7,71,69,1.8,3.8,0
Merry,2023-04-03T18:00:00Z,Week5,Day1,18,0,1837,406,1294,35,0,28,0,3600,0,0.510277777777778,0.112777777777778,0.359444444444444,0.00972222222222222,0,0.00777777777777778,0,1011.3,13.2,13.6,13,13,81,75,1.3,4.5,0.5
Merry,2023-04-03T19:00:00Z,Week5,Day1,19,0,3017,13,513,31,0,26,0,3600,0,0.838055555555556,0.00361111111111111,0.1425,0.00861111111111111,0,0.00722222222222222,0,1011.9,12.3,13,12.1,12.1,79,80,1.3,3.4,0.1
Merry,2023-04-03T20:00:00Z,Week5,Day1,20,0,3183,351,27,30,0,7,2,3600,0,0.884166666666667,0.0975,0.0075,0.00833333333333333,0,0.00194444444444444,0.000555555555555556,1012.5,12.4,13,12,12,72,73,0.9,2.6,0
Merry,2023-04-03T21:00:00Z,Week5,Day1,21,1,3454,59,42,38,0,6,0,3600,0.000277777777777778,0.959444444444444,0.0163888888888889,0.0116666666666667,0.0105555555555556,0,0.00166666666666667,0,1013,12.6,13.3,12.2,12.2,73,70,0.9,2.2,0
Merry,2023-04-03T22:00:00Z,Week5,Day1,22,6,1917,1339,174,122,0,42,0,3600,0.00166666666666667,0.5325,0.371944444444444,0.0483333333333333,0.0338888888888889,0,0.0116666666666667,0,1013.4,12.7,13.2,12.3,12.3,74,72,0.9,2.1,0
Merry,2023-04-03T23:00:00Z,Week5,Day1,23,2,2614,907,56,16,0,5,0,3600,0.000555555555555556,0.726111111111111,0.251944444444445,0.0155555555555556,0.00444444444444444,0,0.00138888888888889,0,1013.4,12.5,12.9,12.2,12.2,77,75,0.9,1.4,0
Merry,2023-04-05T00:00:00Z,Week5,Day2,0,5,2156,1187,216,30,0,6,0,3600,0.00138888888888889,0.598888888888889,0.329722222222222,0.06,0.00833333333333333,0,0.00166666666666667,0,1013,9.7,9.8,9.9,9.9,92,98,0,0.7,0
Merry,2023-04-05T01:00:00Z,Week5,Day2,1,12,1184,542,1657,151,0,54,0,3600,0.00333333333333333,0.328888888888889,0.150555555555556,0.460277777777778,0.0419444444444444,0,0.015,0,1012.5,10.5,10.4,10.6,10.6,90,96,0,0.8,0
Merry,2023-04-05T02:00:00Z,Week5,Day2,2,39,204,2697,242,307,0,110,1,3600,0.0108333333333333,0.0566666666666667,0.749166666666667,0.0672222222222222,0.0852777777777778,0,0.0305555555555556,0.000277777777777778,1012.1,10.5,9.7,10.6,10.6,88,95,0,0.6,0
Merry,2023-04-05T03:00:00Z,Week5,Day2,3,10,1236,2245,54,37,0,8,10,3600,0.00277777777777778,0.343333333333333,0.623611111111111,0.015,0.0102777777777778,0,0.00222222222222222,0.00277777777777778,1011.6,9.7,8.3,9.9,9.9,91,96,0,0.4,0
Merry,2023-04-05T04:00:00Z,Week5,Day2,4,13,2157,1140,196,72,1,20,1,3600,0.00361111111111111,0.599166666666667,0.316666666666667,0.0544444444444444,0.02,0.000277777777777778,0.00555555555555556,0.000277777777777778,1011.2,9,7.1,9.1,9.1,91,97,0,0.6,0
Merry,2023-04-05T05:00:00Z,Week5,Day2,5,1,3242,203,134,19,0,1,0,3600,0.000277777777777778,0.900555555555556,0.0563888888888889,0.0372222222222222,0.00527777777777778,0,0.000277777777777778,0,1010.5,8.2,6.6,8.3,8.3,93,98,0,0.8,0
Merry,2023-04-05T06:00:00Z,Week5,Day2,6,43,1508,1316,206,274,1,248,4,3600,0.0119444444444444,0.418888888888889,0.365555555555556,0.0572222222222222,0.0761111111111111,0.000277777777777778,0.0688888888888889,0.00111111111111111,1010.4,8.1,7,8.2,8.2,91,99,0,0.7,0
Merry,2023-04-05T07:00:00Z,Week5,Day2,7,0,1037,2526,33,4,0,0,0,3600,0,0.288055555555556,0.701666666666667,0.00916666666666667,0.00111111111111111,0,0,0,1010.6,9.4,9,9.5,9.5,86,99,0,0.4,0
Merry,2023-04-05T08:00:00Z,Week5,Day2,8,5,213,3036,146,147,12,41,0,3600,0.00138888888888889,0.0591666666666667,0.843333333333333,0.0405555555555556,0.0408333333333333,0.00333333333333333,0.0113888888888889,0,1010.5,11.8,11.5,11.7,11.7,83,92,0,0.8,0
Merry,2023-04-04T09:00:00Z,Week5,Day2,9,6,430,2740,168,223,2,28,3,3600,0.00166666666666667,0.119444444444444,0.761111111111111,0.0466666666666667,0.0619444444444445,0.000555555555555556,0.00777777777777778,0.000833333333333333,1014.8,14.2,13.8,13.8,13.8,71,75,0,0.7,0
Merry,2023-04-04T10:00:00Z,Week5,Day2,10,12,302,2800,178,198,2,96,12,3600,0.00333333333333333,0.0838888888888889,0.777777777777778,0.0494444444444445,0.055,0.000555555555555556,0.0266666666666667,0.00333333333333333,1014.7,16.4,15.2,15.9,15.9,66,70,0,1,0
Merry,2023-04-04T11:00:00Z,Week5,Day2,11,74,248,2608,292,340,14,12,12,3600,0.0205555555555556,0.0688888888888889,0.724444444444444,0.0811111111111111,0.0944444444444444,0.00388888888888889,0.00333333333333333,0.00333333333333333,1014.6,17.6,15.9,16.8,16.8,57,67,0.4,2,0
Merry,2023-04-04T12:00:00Z,Week5,Day2,12,159,122,1465,487,679,8,669,11,3600,0.0441666666666667,0.0338888888888889,0.406944444444444,0.135277777777778,0.188611111111111,0.00222222222222222,0.185833333333333,0.00305555555555556,1014,18.6,16.7,18,18,58,65,0.9,2.5,0
Merry,2023-04-04T13:00:00Z,Week5,Day2,13,15,881,1770,325,540,1,68,0,3600,0.00416666666666667,0.244722222222222,0.491666666666667,0.0902777777777778,0.15,0.000277777777777778,0.0188888888888889,0,1013.3,19,17.4,18.4,18.4,57,62,0.9,2.7,0
Merry,2023-04-04T14:00:00Z,Week5,Day2,14,51,528,2072,381,376,1,187,4,3600,0.0141666666666667,0.146666666666667,0.575555555555556,0.105833333333333,0.104444444444444,0.000277777777777778,0.0519444444444445,0.00111111111111111,1013,19,17.8,18.4,18.4,57,60,1.3,3.6,0
Merry,2023-04-04T15:00:00Z,Week5,Day2,15,8,2063,1010,179,193,0,146,1,3600,0.00222222222222222,0.573055555555556,0.280555555555556,0.0497222222222222,0.0536111111111111,0,0.0405555555555556,0.000277777777777778,1012.8,18.6,17.7,18.2,18.2,62,63,1.3,3.6,0
Merry,2023-04-04T16:00:00Z,Week5,Day2,16,2,1147,2307,56,78,0,10,0,3600,0.000555555555555556,0.318611111111111,0.640833333333333,0.0155555555555556,0.0216666666666667,0,0.00277777777777778,0,1012.7,17.7,17,17.3,17.3,67,66,0.9,3,0
Merry,2023-04-04T17:00:00Z,Week5,Day2,17,0,1849,1671,58,22,0,0,0,3600,0,0.513611111111111,0.464166666666667,0.0161111111111111,0.00611111111111111,0,0,0,1012.6,15.5,16,15.2,15.2,74,70,0.4,2.1,0
Merry,2023-04-04T18:00:00Z,Week5,Day2,18,73,556,2078,343,459,2,85,4,3600,0.0202777777777778,0.154444444444444,0.577222222222222,0.0952777777777778,0.1275,0.000555555555555556,0.0236111111111111,0.00111111111111111,1013.1,13.8,13.3,13.7,13.7,80,81,0,0.9,0
Merry,2023-04-04T19:00:00Z,Week5,Day2,19,4,1978,1575,23,19,0,1,0,3600,0.00111111111111111,0.549444444444444,0.4375,0.00638888888888889,0.00527777777777778,0,0.000277777777777778,0,1013.2,12.1,10.8,12,12,84,92,0,0.8,0
Merry,2023-04-04T20:00:00Z,Week5,Day2,20,0,2077,97,1401,22,0,3,0,3600,0,0.576944444444445,0.0269444444444444,0.389166666666667,0.00611111111111111,0,0.000833333333333333,0,1013.2,10.6,10.1,10.6,10.6,89,94,0,1,0
Merry,2023-04-04T21:00:00Z,Week5,Day2,21,5,900,572,1925,186,0,10,2,3600,0.00138888888888889,0.25,0.158888888888889,0.534722222222222,0.0516666666666667,0,0.00277777777777778,0.000555555555555556,1013,9.7,9.1,9.8,9.8,89,95,0,0.3,0
Merry,2023-04-04T22:00:00Z,Week5,Day2,22,3,1789,1378,359,55,11,5,0,3600,0.000833333333333333,0.496944444444445,0.382777777777778,0.0997222222222222,0.0152777777777778,0.00305555555555556,0.00138888888888889,0,1013.2,8.8,8,8.9,8.9,90,96,0,0.6,0
Merry,2023-04-04T23:00:00Z,Week5,Day2,23,6,2831,73,569,108,0,12,1,3600,0.00166666666666667,0.786388888888889,0.0202777777777778,0.158055555555556,0.03,0,0.00333333333333333,0.000277777777777778,1013.3,8.6,8,8.8,8.8,92,97,0,0.8,0
Merry,2023-04-06T00:00:00Z,Week5,Day3,0,68,1599,1273,356,222,4,69,9,3600,0.0188888888888889,0.444166666666667,0.353611111111111,0.0988888888888889,0.0616666666666667,0.00111111111111111,0.0191666666666667,0.0025,1002.5,14,14.6,13.9,13.9,86,87,0.4,4.2,0
Merry,2023-04-06T01:00:00Z,Week5,Day3,1,5,2590,634,228,53,9,66,15,3600,0.00138888888888889,0.719444444444445,0.176111111111111,0.0633333333333333,0.0147222222222222,0.0025,0.0183333333333333,0.00416666666666667,--,13.7,14.2,13.5,13.5,84,84,0.4,5.4,0
Merry,2023-04-06T02:00:00Z,Week5,Day3,2,3,3383,33,81,94,0,5,1,3600,0.000833333333333333,0.939722222222222,0.00916666666666667,0.0225,0.0261111111111111,0,0.00138888888888889,0.000277777777777778,--,13.6,14.4,13.5,13.5,85,84,0.4,3.8,0
Merry,2023-04-06T03:00:00Z,Week5,Day3,3,2,3061,17,449,62,0,7,2,3600,0.000555555555555556,0.850277777777778,0.00472222222222222,0.124722222222222,0.0172222222222222,0,0.00194444444444444,0.000555555555555556,1000.2,13.6,14.1,13.6,13.6,88,88,0.4,5,0.1
Merry,2023-04-06T04:00:00Z,Week5,Day3,4,1,1571,17,1976,30,0,5,0,3600,0.000277777777777778,0.436388888888889,0.00472222222222222,0.548888888888889,0.00833333333333333,0,0.00138888888888889,0,1000.4,13.4,14.1,13.3,13.3,87,88,0.4,5,0
Merry,2023-04-06T05:00:00Z,Week5,Day3,5,0,1446,1913,201,35,0,5,0,3600,0,0.401666666666667,0.531388888888889,0.0558333333333333,0.00972222222222222,0,0.00138888888888889,0,1000.2,13.8,14.6,13.8,13.8,86,86,0.4,4.8,0
Merry,2023-04-06T06:00:00Z,Week5,Day3,6,0,424,2690,246,219,2,18,1,3600,0,0.117777777777778,0.747222222222222,0.0683333333333333,0.0608333333333333,0.000555555555555556,0.005,0.000277777777777778,999.9,13.6,14,13.5,13.5,86,86,0.9,5,0
Merry,2023-04-06T07:00:00Z,Week5,Day3,7,0,76,3462,33,29,0,0,0,3600,0,0.0211111111111111,0.961666666666667,0.00916666666666667,0.00805555555555556,0,0,0,1000.5,13.4,14.1,13.4,13.4,86,86,0.9,4.9,0
Merry,2023-04-06T08:00:00Z,Week5,Day3,8,472,933,565,553,952,17,62,46,3600,0.131111111111111,0.259166666666667,0.156944444444444,0.153611111111111,0.264444444444444,0.00472222222222222,0.0172222222222222,0.0127777777777778,1000.5,14.5,15.2,14.4,14.4,85,85,0.9,4.6,0
Merry,2023-04-05T09:00:00Z,Week5,Day3,9,39,1003,2164,255,97,8,21,13,3600,0.0108333333333333,0.278611111111111,0.601111111111111,0.0708333333333333,0.0269444444444444,0.00222222222222222,0.00583333333333333,0.00361111111111111,1010.1,14.8,15.4,14.6,14.6,80,81,0.4,3.2,0
Merry,2023-04-05T10:00:00Z,Week5,Day3,10,113,462,2332,204,447,3,24,15,3600,0.0313888888888889,0.128333333333333,0.647777777777778,0.0566666666666667,0.124166666666667,0.000833333333333333,0.00666666666666667,0.00416666666666667,1009.3,16.7,17,16.6,16.6,77,78,0.4,3.9,0
Merry,2023-04-05T11:00:00Z,Week5,Day3,11,89,774,1689,389,435,2,201,21,3600,0.0247222222222222,0.215,0.469166666666667,0.108055555555556,0.120833333333333,0.000555555555555556,0.0558333333333333,0.00583333333333333,1008.6,18.3,18.1,18.1,18.1,71,75,0.9,5.4,0
Merry,2023-04-05T12:00:00Z,Week5,Day3,12,56,498,349,1183,179,0,1332,3,3600,0.0155555555555556,0.138333333333333,0.0969444444444444,0.328611111111111,0.0497222222222222,0,0.37,0.000833333333333333,1008.2,20.1,18.7,19.9,19.9,63,72,1.3,6.4,0
Merry,2023-04-05T13:00:00Z,Week5,Day3,13,19,1327,965,312,195,0,782,0,3600,0.00527777777777778,0.368611111111111,0.268055555555556,0.0866666666666667,0.0541666666666667,0,0.217222222222222,0,1007.4,20.3,19.4,20.1,20.1,61,65,2.2,7.6,0
Merry,2023-04-05T14:00:00Z,Week5,Day3,14,116,587,1593,542,406,20,327,9,3600,0.0322222222222222,0.163055555555556,0.4425,0.150555555555556,0.112777777777778,0.00555555555555556,0.0908333333333333,0.0025,1006.5,19.8,19.5,19.6,19.6,61,62,2.7,7.2,0
Merry,2023-04-05T15:00:00Z,Week5,Day3,15,3,3510,6,70,8,0,3,0,3600,0.000833333333333333,0.975,0.00166666666666667,0.0194444444444444,0.00222222222222222,0,0.000833333333333333,0,1006.1,19.6,19,19.4,19.4,64,64,1.8,6.6,0
Merry,2023-04-05T16:00:00Z,Week5,Day3,16,1,1671,226,1552,142,0,8,0,3600,0.000277777777777778,0.464166666666667,0.0627777777777778,0.431111111111111,0.0394444444444444,0,0.00222222222222222,0,1005.6,18.4,18.1,18.3,18.3,71,70,1.8,5.9,0
Merry,2023-04-05T17:00:00Z,Week5,Day3,17,4,1692,1739,90,74,0,1,0,3600,0.00111111111111111,0.47,0.483055555555556,0.025,0.0205555555555556,0,0.000277777777777778,0,1005.2,17.3,17.5,17.2,17.2,75,73,1.3,4.8,0
Merry,2023-04-05T18:00:00Z,Week5,Day3,18,0,2594,876,32,94,0,4,0,3600,0,0.720555555555556,0.243333333333333,0.00888888888888889,0.0261111111111111,0,0.00111111111111111,0,1005.4,15.8,15.8,15.8,15.8,81,82,0.4,2.5,0
Merry,2023-04-05T19:00:00Z,Week5,Day3,19,3,2102,36,1160,252,0,47,0,3600,0.000833333333333333,0.583888888888889,0.01,0.322222222222222,0.07,0,0.0130555555555556,0,1004.9,14.5,14.6,14.4,14.4,84,86,0,2.3,0
Merry,2023-04-05T20:00:00Z,Week5,Day3,20,0,424,3048,81,20,2,24,1,3600,0,0.117777777777778,0.846666666666667,0.0225,0.00555555555555556,0.000555555555555556,0.00666666666666667,0.000277777777777778,1004.3,13.9,14.5,13.8,13.8,85,87,0,2.6,0
Merry,2023-04-05T21:00:00Z,Week5,Day3,21,66,650,1939,461,348,3,124,9,3600,0.0183333333333333,0.180555555555556,0.538611111111111,0.128055555555556,0.0966666666666667,0.000833333333333333,0.0344444444444444,0.0025,1004.2,13.8,14.2,13.8,13.8,88,90,0,3.2,0
Merry,2023-04-05T22:00:00Z,Week5,Day3,22,1,2583,926,71,12,0,7,0,3600,0.000277777777777778,0.7175,0.257222222222222,0.0197222222222222,0.00333333333333333,0,0.00194444444444444,0,1003.4,14.2,14.7,14.1,14.1,86,89,0.4,4.1,0
Merry,2023-04-05T23:00:00Z,Week5,Day3,23,4,2826,681,66,20,1,2,0,3600,0.00111111111111111,0.785,0.189166666666667,0.0183333333333333,0.00555555555555556,0.000277777777777778,0.000555555555555556,0,1003.4,14.3,14.8,14.4,14.4,88,90,1.3,5.4,0.3
Merry,2023-04-07T00:00:00Z,Week5,Day4,0,0,3349,175,65,5,0,6,0,3600,0,0.930277777777778,0.0486111111111111,0.0180555555555556,0.00138888888888889,0,0.00166666666666667,0,999.6,13.4,13,13.4,13.4,88,94,0,1.5,0
Merry,2023-04-07T01:00:00Z,Week5,Day4,1,28,1385,1416,287,388,4,88,4,3600,0.00777777777777778,0.384722222222222,0.393333333333333,0.0797222222222222,0.107777777777778,0.00111111111111111,0.0244444444444444,0.00111111111111111,1000,14.2,14.4,14,14,82,86,0.9,2.7,0
Merry,2023-04-07T02:00:00Z,Week5,Day4,2,1,1461,1911,146,75,0,5,1,3600,0.000277777777777778,0.405833333333333,0.530833333333333,0.0405555555555556,0.0208333333333333,0,0.00138888888888889,0.000277777777777778,999.5,13.7,14.2,13.5,12.9,82,83,2.7,4.8,0
Merry,2023-04-07T03:00:00Z,Week5,Day4,3,8,2159,1247,116,33,0,32,5,3600,0.00222222222222222,0.599722222222222,0.346388888888889,0.0322222222222222,0.00916666666666667,0,0.00888888888888889,0.00138888888888889,999.6,13.2,13.7,13.1,11.7,85,84,3.6,6.6,0
Merry,2023-04-07T04:00:00Z,Week5,Day4,4,109,1545,1027,464,316,0,133,6,3600,0.0302777777777778,0.429166666666667,0.285277777777778,0.128888888888889,0.0877777777777778,0,0.0369444444444444,0.00166666666666667,999.3,12.7,13.2,12.5,10.7,82,82,4,5.5,0
Merry,2023-04-07T05:00:00Z,Week5,Day4,5,19,1572,1489,236,234,4,45,1,3600,0.00527777777777778,0.436666666666667,0.413611111111111,0.0655555555555556,0.065,0.00111111111111111,0.0125,0.000277777777777778,998.8,12.7,13.2,12.5,10.1,83,82,4.9,5.7,0
Merry,2023-04-07T06:00:00Z,Week5,Day4,6,2,302,3230,35,28,0,2,1,3600,0.000555555555555556,0.0838888888888889,0.897222222222222,0.00972222222222222,0.00777777777777778,0,0.000555555555555556,0.000277777777777778,--,12.2,12.8,12.1,9.5,83,83,4.9,6.7,0
